Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-05-23,Himachal Pradesh,52,35,3,3,25905
2020-05-23,Haryana,675,290,9,0,94035
2020-05-23,Jharkhand,156,78,3,0,45785
2020-05-23,Jammu and Kashmir,836,368,9,0,124074
2020-05-23,Karnataka,794,386,30,1,196196
2020-05-23,Kerala,506,485,4,0,60443
2020-05-23,Ladakh,42,18,0,0,5727
2020-05-23,Maharashtra,20228,3800,779,0,348932
2020-05-23,Meghalaya,13,10,1,0,3682
2020-05-23,Manipur,2,2,0,0,4094
2020-05-23,Madhya Pradesh,3457,1480,211,0,132769
2020-05-23,Mizoram,1,1,0,0,336
2020-05-23,Nagaland,0,0,0,0,1065
2020-05-23,Odisha,352,68,3,0,118446
2020-05-23,Punjab,1762,157,31,0,63567
2020-05-23,Puducherry,10,8,0,0,6349
2020-05-23,Rajasthan,3708,2162,106,0,303935
2020-05-23,Sikkim,0,0,0,0,1707
2020-05-23,Telangana,1163,751,30,0,23388
2020-05-23,Tamil Nadu,6535,1824,44,0,397340
2020-05-23,Tripura,135,2,0,0,18737
2020-05-23,India,62865,19301,2102,4,2943421
2020-05-23,Uttar Pradesh,3373,1499,74,0,217867
2020-05-23,Uttarakhand,67,46,1,0,19248
2020-05-23,West Bengal,1786,372,171,0,129608
2020-05-24,Andaman and Nicobar Islands,33,33,0,0,7327
2020-05-24,Andhra Pradesh,1930,887,44,0,304326
2020-05-24,Arunachal Pradesh,1,1,0,0,5428
2020-05-24,Assam,62,35,2,0,66444
2020-05-24,Bihar,611,318,5,0,63741
2020-05-24,Chandigarh,169,24,2,0,3904
2020-05-24,Chhattisgarh,59,43,0,0,49763
2020-05-24,Delhi,6542,2020,68,0,169873
2020-05-24,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,9678
2020-05-24,Goa,7,7,0,0,12499
2020-05-24,Gujarat,7797,2091,472,0,182868
2020-05-24,Himachal Pradesh,52,35,3,3,27288
2020-05-24,Haryana,675,290,9,0,97006
2020-05-24,Jharkhand,156,78,3,0,48641
2020-05-24,Jammu and Kashmir,836,368,9,0,130433
2020-05-24,Karnataka,794,386,30,1,206313
2020-05-24,Kerala,506,485,4,0,61900
2020-05-24,Ladakh,42,18,0,0,5730
2020-05-24,Maharashtra,20228,3800,779,0,363470
2020-05-24,Meghalaya,13,10,1,0,3682
2020-05-24,Manipur,2,2,0,0,4094
2020-05-24,Madhya Pradesh,3457,1480,211,0,135889
2020-05-24,Mizoram,1,1,0,0,342
2020-05-24,Nagaland,0,0,0,0,1097
2020-05-24,Odisha,352,68,3,0,123834
2020-05-24,Punjab,1762,157,31,0,66142
2020-05-24,Puducherry,10,8,0,0,6536
2020-05-24,Rajasthan,3708,2162,106,0,317067
2020-05-24,Sikkim,0,0,0,0,1855
2020-05-24,Telangana,1163,751,30,0,23388
2020-05-24,Tamil Nadu,6535,1824,44,0,409615
2020-05-24,Tripura,135,2,0,0,19278
2020-05-24,India,62865,19301,2102,4,3033591
2020-05-24,Uttar Pradesh,3373,1499,74,0,229621
2020-05-24,Uttarakhand,67,46,1,0,20969
2020-05-24,West Bengal,1786,372,171,0,138824
2020-05-25,Andaman and Nicobar Islands,33,33,0,0,7363
2020-05-25,Andhra Pradesh,1930,887,44,0,314566
2020-05-25,Arunachal Pradesh,1,1,0,0,5997
2020-05-25,Assam,62,35,2,0,70029
2020-05-25,Bihar,611,318,5,0,63741
2020-05-25,Chandigarh,169,24,2,0,4089
2020-05-25,Chhattisgarh,59,43,0,0,55022
2020-05-25,Delhi,6542,2020,68,0,174469
2020-05-25,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,10085
2020-05-25,Goa,7,7,0,0,12860
2020-05-25,Gujarat,7797,2091,472,0,186361
2020-05-25,Himachal Pradesh,52,35,3,3,28346
2020-05-25,Haryana,675,290,9,0,99987
2020-05-25,Jharkhand,156,78,3,0,50709
2020-05-25,Jammu and Kashmir,836,368,9,0,134188
2020-05-25,Karnataka,794,386,30,1,219894
2020-05-25,Kerala,506,485,4,0,63009
2020-05-25,Ladakh,42,18,0,0,5896
2020-05-25,Maharashtra,20228,3800,779,0,379185
2020-05-25,Meghalaya,13,10,1,0,3682
2020-05-25,Manipur,2,2,0,0,5041
2020-05-25,Madhya Pradesh,3457,1480,211,0,138584
2020-05-25,Mizoram,1,1,0,0,359
2020-05-25,Nagaland,0,0,0,0,1366
2020-05-25,Odisha,352,68,3,0,127776
2020-05-25,Punjab,1762,157,31,0,67213
2020-05-25,Puducherry,10,8,0,0,6606
2020-05-25,Rajasthan,3708,2162,106,0,327836
2020-05-25,Sikkim,0,0,0,0,2103
2020-05-25,Telangana,1163,751,30,0,23388
2020-05-25,Tamil Nadu,6535,1824,44,0,421450
2020-05-25,Tripura,135,2,0,0,20871
2020-05-25,India,62865,19301,2102,4,3126119
2020-05-25,Uttar Pradesh,3373,1499,74,0,235622
2020-05-25,Uttarakhand,67,46,1,0,22117
2020-05-25,West Bengal,1786,372,171,0,148049
2020-05-26,Andaman and Nicobar Islands,33,33,0,0,7448
2020-05-26,Andhra Pradesh,1930,887,44,0,322714
2020-05-26,Arunachal Pradesh,1,1,0,0,6319
2020-05-26,Assam,62,35,2,0,72654
2020-05-26,Bihar,611,318,5,0,63741
2020-05-26,Chandigarh,169,24,2,0,4207
2020-05-26,Chhattisgarh,59,43,0,0,57479
2020-05-26,Delhi,6542,2020,68,0,178579
2020-05-26,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,10388
2020-05-26,Goa,7,7,0,0,13303
2020-05-26,Gujarat,7797,2091,472,0,189313
2020-05-26,Himachal Pradesh,52,35,3,3,29379
2020-05-26,Haryana,675,290,9,0,102018
2020-05-26,Jharkhand,156,78,3,0,53309
2020-05-26,Jammu and Kashmir,836,368,9,0,140962
2020-05-26,Karnataka,794,386,30,1,228914
2020-05-26,Kerala,506,485,4,0,65303
2020-05-26,Ladakh,42,18,0,0,5896
2020-05-26,Maharashtra,20228,3800,779,0,390757
2020-05-26,Meghalaya,13,10,1,0,6553
2020-05-26,Manipur,2,2,0,0,6233
2020-05-26,Madhya Pradesh,3457,1480,211,0,141508
2020-05-26,Mizoram,1,1,0,0,438
2020-05-26,Nagaland,0,0,0,0,1366
2020-05-26,Odisha,352,68,3,0,131595
2020-05-26,Punjab,1762,157,31,0,69818
2020-05-26,Puducherry,10,8,0,0,6677
2020-05-26,Rajasthan,3708,2162,106,0,337159
2020-05-26,Sikkim,0,0,0,0,2255
2020-05-26,Telangana,1163,751,30,0,23388
2020-05-26,Tamil Nadu,6535,1824,44,0,431739
2020-05-26,Tripura,135,2,0,0,22049
2020-05-26,India,62865,19301,2102,4,3242160
2020-05-26,Uttar Pradesh,3373,1499,74,0,240588
2020-05-26,Uttarakhand,67,46,1,0,23076
2020-05-26,West Bengal,1786,372,171,0,157277
2020-05-27,Andaman and Nicobar Islands,33,33,0,0,7499
2020-05-27,Andhra Pradesh,1930,887,44,0,332378
2020-05-27,Arunachal Pradesh,1,1,0,0,6436
2020-05-27,Assam,62,35,2,0,72654
2020-05-27,Bihar,611,318,5,0,68262
2020-05-27,Chandigarh,169,24,2,0,4332
2020-05-27,Chhattisgarh,59,43,0,0,59320
2020-05-27,Delhi,6542,2020,68,0,184362
2020-05-27,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,10872
2020-05-27,Goa,7,7,0,0,13911
2020-05-27,Gujarat,7797,2091,472,0,193863
2020-05-27,Himachal Pradesh,52,35,3,3,30852
2020-05-27,Haryana,675,290,9,0,104747
2020-05-27,Jharkhand,156,78,3,0,55427
2020-05-27,Jammu and Kashmir,836,368,9,0,145162
2020-05-27,Karnataka,794,386,30,1,241608
2020-05-27,Kerala,506,485,4,0,67961
2020-05-27,Ladakh,42,18,0,0,5896
2020-05-27,Maharashtra,20228,3800,779,0,405020
2020-05-27,Meghalaya,13,10,1,0,6685
2020-05-27,Manipur,2,2,0,0,6836
2020-05-27,Madhya Pradesh,3457,1480,211,0,146144
2020-05-27,Mizoram,1,1,0,0,438
2020-05-27,Nagaland,0,0,0,0,1554
2020-05-27,Odisha,352,68,3,0,136274
2020-05-27,Punjab,1762,157,31,0,72468
2020-05-27,Puducherry,10,8,0,0,6808
2020-05-27,Rajasthan,3708,2162,106,0,350600
2020-05-27,Sikkim,0,0,0,0,2417
2020-05-27,Telangana,1163,751,30,0,23388
2020-05-27,Tamil Nadu,6535,1824,44,0,442970
2020-05-27,Tripura,135,2,0,0,23264
2020-05-27,India,62865,19301,2102,4,3362136
2020-05-27,Uttar Pradesh,3373,1499,74,0,240588
2020-05-27,Uttarakhand,67,46,1,0,23975
2020-05-27,West Bengal,1786,372,171,0,166513
2020-05-28,Andaman and Nicobar Islands,33,33,0,0,7519
2020-05-28,Andhra Pradesh,1930,887,44,0,342236
2020-05-28,Arunachal Pradesh,1,1,0,0,6984
2020-05-28,Assam,62,35,2,0,72654
2020-05-28,Bihar,611,318,5,0,70275
2020-05-28,Chandigarh,169,24,2,0,4467
2020-05-28,Chhattisgarh,59,43,0,0,61771
2020-05-28,Delhi,6542,2020,68,0,191977
2020-05-28,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,11177
2020-05-28,Goa,7,7,0,0,14782
2020-05-28,Gujarat,7797,2091,472,0,198048
2020-05-28,Himachal Pradesh,52,35,3,3,32449
2020-05-28,Haryana,675,290,9,0,108031
2020-05-28,Jharkhand,156,78,3,0,57250
2020-05-28,Jammu and Kashmir,836,368,9,0,153522
2020-05-28,Karnataka,794,386,30,1,252078
2020-05-28,Kerala,506,485,4,0,70622
2020-05-28,Ladakh,42,18,0,0,5896
2020-05-28,Maharashtra,20228,3800,779,0,420473
2020-05-28,Meghalaya,13,10,1,0,6685
2020-05-28,Manipur,2,2,0,0,7758
2020-05-28,Madhya Pradesh,3457,1480,211,0,151182
2020-05-28,Mizoram,1,1,0,0,516
2020-05-28,Nagaland,0,0,0,0,1765
2020-05-28,Odisha,352,68,3,0,139311
2020-05-28,Punjab,1762,157,31,0,72468
2020-05-28,Puducherry,10,8,0,0,6917
2020-05-28,Rajasthan,3708,2162,106,0,365556
2020-05-28,Sikkim,0,0,0,0,2626
2020-05-28,Telangana,1163,751,30,0,23388
2020-05-28,Tamil Nadu,6535,1824,44,0,455216
2020-05-28,Tripura,135,2,0,0,24126
2020-05-28,India,62865,19301,2102,4,3483838
2020-05-28,Uttar Pradesh,3373,1499,74,0,256267
2020-05-28,Uttarakhand,67,46,1,0,25380
2020-05-28,West Bengal,1786,372,171,0,175769
2020-05-29,Andaman and Nicobar Islands,33,33,0,0,7567
2020-05-29,Andhra Pradesh,1930,887,44,0,353874
2020-05-29,Arunachal Pradesh,1,1,0,0,7488
2020-05-29,Assam,62,35,2,0,92390
2020-05-29,Bihar,611,318,5,0,72256
2020-05-29,Chandigarh,169,24,2,0,4543
2020-05-29,Chhattisgarh,59,43,0,0,63992
2020-05-29,Delhi,6542,2020,68,0,199626
2020-05-29,Dadra and Nagar Haveli and Daman and Diu,1,0,0,0,11477
2020-05-29,Goa,7,7,0,0,16141
2020-05-29,Gujarat,7797,2091,472,0,201481
2020-05-29,Himachal Pradesh,52,35,3,3,33979
2020-05-29,Haryana,675,290,9,0,110940
2020-05-29,Jharkhand,156,78,3,0,59452
2020-05-29,Jammu and Kashmir,836,368,9,0,158729
2020-05-29,Karnataka,794,386,30,1,264489
2020-05-29,Kerala,506,485,4,0,74214
2020-05-29,Ladakh,42,18,0,0,5896
2020-05-29,Maharashtra,20228,3800,779,0,434565
2020-05-29,Meghalaya,13,10,1,0,6685
2020-05-29,Manipur,2,2,0,0,8596
2020-05-29,Madhya Pradesh,3457,1480,211,0,155436
2020-05-29,Mizoram,1,1,0,0,529
2020-05-29,Nagaland,0,0,0,0,1997
2020-05-29,Odisha,352,68,3,0,143570
2020-05-29,Punjab,1762,157,31,0,81021
2020-05-29,Puducherry,10,8,0,0,7043
